label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
NGC5737,UGC9488,BOOTES,13.5,spring,1.3,220.8,18.88333333,Galaxy,vF;cS;R;vglbM ,,,
NGC5736,MCG2-38-1,BOOTES,14.9,spring,1.1,220.875,11.2,Galaxy,eeF;S;lE;v diffic ,,,
NGC5751,UGC9498,BOOTES,13.2,spring,1.5,220.95,53.4,Galaxy,F;S;vlE;tri2*10;11 ,,,
NGC5747,IC4493,BOOTES,14.5,spring,1,221.075,12.13333333,Galaxy,eF;S ,,,
NGC5748,ZwG134.29,BOOTES,15.4,spring,0.8,221.275,21.91666667,Galaxy,eF;vS,,,
NGC5752,MCG7-30-60,BOOTES,14.1,spring,0.5,221.3,38.73333333,Galaxy,F;1'p 5754,,,
NGC5753,MCG7-30-62,BOOTES,15.1,spring,0.4,221.325,38.8,Galaxy,F;bM;np 5754 ,,,
NGC5754,UGC9505,BOOTES,14.1,spring,2,221.325,38.73333333,Galaxy,cF;cS;R;bM;2nd of 4 ,,,
NGC5755,UGC9507,BOOTES,15.1,spring,1.3,221.35,38.78333333,Galaxy,F;2' nf 5754 ,,,
NGC5758,UGC9524,BOOTES,13.5,spring,1.1,221.75,13.66666667,Galaxy,eF;pS;R;*9f 22'',,,
NGC5759,UGC9525,BOOTES,14.9,spring,0.3,221.8,13.45,Galaxy,eF;S;R,,,
NGC5760,UGC9531,BOOTES,13.3,spring,1.5,221.925,18.5,Galaxy,vF;vS;cE90;vglbM,,,
NGC5762,UGC9535,BOOTES,12.7,spring,1.5,222.175,12.45,Galaxy,vF;S;R;p of 2 ,,,
NGC5763,ZwG76.64,BOOTES,15.3,spring,0.6,222.25,12.48333333,Galaxy,eeF;pS;v diffic;f of 2 ,,,
NGC5767,UGC9549,BOOTES,14.1,spring,0.9,222.4,47.38333333,Galaxy,eF;pS;R;* nr ,,,
UGC9560,PGC53014,BOOTES,14.6,spring,0.8,222.725,35.58333333,Galaxy,,,,
UGC9562,PGC53039,BOOTES,14.4,spring,1.2,222.8,35.55,Galaxy,,,,
NGC5772,UGC9566,BOOTES,12.8,spring,2.1,222.9,40.6,Galaxy,pB;pL;lE;pslbM;*8 np,,,
NGC5771,MCG5-35-21,BOOTES,13.6,spring,0.8,223.05,29.85,Galaxy,vF;S;R;pgbM,,,
NGC5773,UGC9571,BOOTES,13.5,spring,0.8,223.125,29.8,Galaxy,vF;S;R;pgbM,,,
NGC5769,MCG1-38-8,BOOTES,14.9,spring,0.3,223.175,7.933333333,Galaxy,vF ,,,
NGC5788,MCG9-24-49,BOOTES,15.5,spring,0.6,223.325,52.05,Galaxy,eeF;S;R;v diffic;sf of 2 ,,,
NGC5783,NGC5785,BOOTES,12.8,spring,2.9,223.375,52.08333333,Galaxy,pB;pS;iR;F* inv,,,
NGC5785,NGC5783,BOOTES,13.6,spring,2.9,223.375,52.08333333,Galaxy,vF;pS;F* nr F;np of 2,,,
NGC5784,UGC9592,BOOTES,12.4,spring,1.9,223.575,42.55,Galaxy,pB;S;R;smbM;stellar ,,,
NGC5780,MCG5-35-24,BOOTES,14,spring,0.9,223.6,28.93333333,Galaxy,vF;S;R;* nr sp ,,,
NGC5778,NGC5825,BOOTES,13.8,spring,1.2,223.625,18.65,Galaxy,eeF;pS;R;pB* nr f;diff ,,,
NGC5825,NGC5778,BOOTES,15.3,spring,1.2,223.625,18.65,Galaxy,eeF;pS;lE;pB* close f,,,
NGC5787,UGC9599,BOOTES,13.1,spring,0.9,223.825,42.5,Galaxy,F;cS;R;pslbM ,,,
NGC5782,UGC9602,BOOTES,15.1,spring,1.3,223.975,11.86666667,Galaxy,eF;vS;E;* nr sf,,,
NGC5794,UGC9610,BOOTES,13.4,spring,1,223.975,49.73333333,Galaxy,pF;S;vsbM*13;0.0666667t of 4,,,
NGC5795,UGC9617,BOOTES,13.8,spring,1.6,224.075,49.4,Galaxy,vF;pS;lE;pB* close p,,,
NGC5797,UGC9619,BOOTES,12.8,spring,1.1,224.1,49.7,Galaxy,F;S;vsbM*13;2nd of 4,,,
NGC5789,UGC9615,BOOTES,13.7,spring,0.9,224.15,30.23333333,Galaxy,eF;pS;iF ,,,
NGC5804,UGC9627,BOOTES,13.1,spring,1.2,224.275,49.66666667,Galaxy,vF;vS;vsmbM;*6 nr ,,,
NGC5805,,BOOTES,15.8,spring,0.4,224.3,49.63333333,Galaxy,S,,,
NGC5790,UGC9624,BOOTES,13.6,spring,0.9,224.4,8.283333333,Galaxy,eF;vS;iF;lbM ,,,
NGC5798,UGC9628,BOOTES,13.1,spring,1.4,224.4,29.96666667,Galaxy,F;S;R;vgbM;* nf,,,
NGC5820,UGC9642,BOOTES,12.4,spring,2.2,224.675,53.88333333,Galaxy,B;E90;sbM;B D*f8';brightest of 3 ,,,
NGC5818,UGC9643,BOOTES,13.7,spring,1.2,224.75,49.81666667,Galaxy,vF;pS;R;eF* inv;bet 2* ,,,
NGC5821,UGC9648,BOOTES,14.9,spring,1.8,224.75,53.91666667,Galaxy,vF;S ,,,
NGC5828A,MCG8-27-52,BOOTES,14.3,spring,0.3,225.2,49.98333333,Galaxy,eF;pS;R;bet 2 dist* ,,,
NGC5828B,NGC5828,BOOTES,14.6,spring,0.6,225.2,50,Galaxy,,,,
NGC5827,UGC9662,BOOTES,13,spring,1.1,225.475,25.96666667,Galaxy,pB;pL;R;bM,,,
NGC5830,UGC9670,BOOTES,14.2,spring,1,225.475,47.88333333,Galaxy,vF;S;R;B* nr f ,,,
NGC5835,UGC9674,BOOTES,14.4,spring,1.1,225.6,48.88333333,Galaxy,vF;pS;R ,,,
NGC5829,IC4526,BOOTES,13.4,spring,1.7,225.675,23.33333333,Galaxy,vF;vL;irrR;bM ,,,
NGC5840,,BOOTES,99.9,spring,,226.075,29.5,Non-existant,eeF;pS;lE;v diffic ,,,
NGC5837,UGC9686,BOOTES,14.5,spring,1,226.175,12.63333333,Galaxy,vF;S;R;D* np ,,,
NGC5842,MCG4-36-3,BOOTES,15.2,spring,0.4,226.225,21.06666667,Galaxy,eF;vS;R;lbM,,,
NGC5853,UGC9707,BOOTES,14.8,spring,1.5,226.475,39.51666667,Galaxy,pF;pS;R;mbM;r? ,,,
NGC5860,UGC9717,BOOTES,14.2,spring,0.9,226.65,42.63333333,Galaxy,F;S;R;psbM,,,
NGC5851,UGC9714,BOOTES,14,spring,1,226.725,12.85,Galaxy,eF;vS;np of 2 ,,,
NGC5852,MCG2-38-45,BOOTES,13.5,spring,1.1,226.725,12.85,Galaxy,eF;vS;sf of 2 ,,,
NGC5856,,BOOTES,6,spring,,226.825,18.45,1 Star,neb *6? ,,,
NGC5857,UGC9724,BOOTES,13.1,spring,1.2,226.875,19.6,Galaxy,cF;cS;E;p of Dneb ,,,
NGC5859,UGC9728,BOOTES,12.4,spring,3,226.9,19.58333333,Galaxy,pF;pS;E;f of Dneb ,,,
NGC5874,UGC9736,BOOTES,12.4,spring,2.3,226.975,54.75,Galaxy,vF;pL;R;in tri of 3B*,,,
NGC5875A,UGC9741,BOOTES,14,spring,0.6,227.15,52.3,Galaxy,,,,
NGC5875,UGC9745,BOOTES,12.4,spring,2.3,227.3,52.53333333,Galaxy,pB;pL;lE ,,,
NGC5876,UGC9747,BOOTES,12.7,spring,2.4,227.375,54.5,Galaxy,F;S;R;mbM ,,,
NGC5886,ZwG221.36,BOOTES,15.1,spring,0.9,228.2,41.23333333,Galaxy,F;vS;R;bM ,,,
NGC5888,UGC9771,BOOTES,13.4,spring,1.3,228.275,41.26666667,Galaxy,cF;vS;R;bM;r ,,,
NGC5884,,BOOTES,99.9,spring,,228.3,31.86666667,2 Star,only 2 F st,,,
NGC5889,,BOOTES,15.5,spring,0.9,228.325,41.33333333,Galaxy,eeF;glbM ,,,
NGC5893,UGC9774,BOOTES,13.1,spring,1.2,228.4,41.96666667,Galaxy,F;S;R;r;3* nr ,,,
NGC5895,MCG7-31-43,BOOTES,15.5,spring,0.9,228.45,42,Galaxy,vF;S;E ns;conn w 5896,,,
NGC5896,MCG7-31-44,BOOTES,15.5,spring,0.2,228.45,42.01666667,Galaxy,vF;vS;R;conn w 5895 ,,,
NGC5902,MCG8-28-11,BOOTES,15.4,spring,1.1,228.6,50.33333333,Galaxy,vF;vS;stellar ,,,
NGC5901,,BOOTES,99.9,spring,,228.75,42.23333333,1 Star,nr n of 5900;eF;S ,,,
NGC5899,UGC9789,BOOTES,11.7,spring,3.3,228.775,42.05,Galaxy,cB;pL;pmE;smbMN,,,
NGC5900,UGC9790,BOOTES,14,spring,1.4,228.775,42.21666667,Galaxy,vF;S;vlE;gbM ,,,
NGC5914A,NGC5914,BOOTES,15,spring,0.8,229.675,41.86666667,Galaxy,F;vS;R;F st inv,,,
NGC5914B,MCG7-31-56,BOOTES,17,spring,0.7,229.7,41.88333333,Galaxy,,,,
NGC5918,UGC9817,BOOTES,13.2,spring,1.9,229.85,45.88333333,Galaxy,cF;L;pmE;glbM;**S ,,,
NGC5922,,BOOTES,99.9,spring,,230.3,41.66666667,2 Star,eF;S ,,,
NGC5923,UGC9823,BOOTES,13.1,spring,1.8,230.3,41.73333333,Galaxy,vF;pL;vlE;vgbM ,,,
NGC5929,UGC9851,BOOTES,13,spring,0.9,231.525,41.66666667,Galaxy,vF;vS;sp of Dneb,,,
NGC5930,UGC9852,BOOTES,13,spring,1.8,231.525,41.68333333,Galaxy,pF;pS;R;nf of Dneb ,,,
UGC9858,PGC55104,BOOTES,12.8,spring,4.4,231.65,40.56666667,Galaxy,,,,
NGC5932,MCG8-28-33,BOOTES,15.2,spring,0.8,231.7,48.61666667,Galaxy,vF;pS;R;np of 2,,,
NGC5933,MCG8-28-34,BOOTES,15.7,spring,0.5,231.75,48.61666667,Galaxy,eeF;vS;R;sf of 2,,,
NGC5934,UGC9862,BOOTES,13.8,spring,0.7,232.05,42.93333333,Galaxy,F;S;irR;lE ns;2* inv,,,
NGC5935,MCG7-32-13,BOOTES,15.1,spring,0.7,232.075,42.95,Galaxy,*13;14 seems sl neb ,,,
NGC5943,UGC9870,BOOTES,13.2,spring,1.3,232.425,42.78333333,Galaxy,vF;pS;dif ,,,
NGC5945,UGC9871,BOOTES,12.8,spring,2.1,232.425,42.91666667,Galaxy,pF;pL;gmbM;S* att np,,,
NGC5947,UGC9877,BOOTES,13.7,spring,1.2,232.65,42.71666667,Galaxy,vF;S;dif ,,,
NGC5950,UGC9884,BOOTES,13.7,spring,1.5,232.875,40.43333333,Galaxy,vF;S;R;S* np ,,,
UGC9893,PGC55381,BOOTES,14.3,spring,1.1,233.225,46.45,Galaxy,,,,
NGC5966,UGC9923,BOOTES,12.2,spring,1.8,233.975,39.76666667,Galaxy,vF;S;R;gbM;0.0333333t 8'f ,,,
NGC5992,UGC10003,BOOTES,13.7,spring,0.9,236.1,41.08333333,Galaxy,vF;vS;R;bM;sp of 2 ,,,
NGC5993,UGC10007,BOOTES,13.1,spring,1.2,236.125,41.11666667,Galaxy,cF;vS;R;bM;nf of 2 ,,,
NGC1567,ESO202-10,CAELUM,12.5,winter,1.4,65.275,-47.75,Galaxy,F;S;R;bM ,,,
NGC1570,NGC1571,CAELUM,13.2,winter,2,65.525,-42.36666667,Galaxy,F;S;R;gbM ,,,
NGC1571,NGC1570,CAELUM,12.3,winter,2,65.525,-42.36666667,Galaxy,vF;S;R;gbM;** nf,,,
NGC1572,ESO303-14,CAELUM,12.4,winter,2.4,65.675,-39.4,Galaxy,pF;S;R;*13 nf 1',,,
NGC1585,ESO303-18,CAELUM,13.5,winter,1.2,66.9,-41.83333333,Galaxy,pF;S;R;gbM;*12 288 ,,,
NGC1595,ESO202-25,CAELUM,13.7,winter,1.3,67.1,-46.18333333,Galaxy,vF;S;R;bM ,,,
NGC1598,ESO202-26,CAELUM,13.8,winter,1.4,67.15,-46.21666667,Galaxy,F;S;R;bM ,,,
NGC1616,ESO251-10,CAELUM,12.6,winter,1.8,68.175,-42.28333333,Galaxy,F;S;E;vglbM,,,
NGC1658,ESO304-16,CAELUM,13.5,winter,1.5,71,-40.53333333,Galaxy,F;pS;pmE;glbM ,,,
NGC1660,ESO304-18,CAELUM,13.9,winter,1,71.05,-40.5,Galaxy,vF;S;lE;glbM ,,,
NGC1668,ESO251-30,CAELUM,12.7,winter,1.6,71.525,-43.26666667,Galaxy,eF;R;att to*14 ,,,
NGC1679,ESO422-1,CAELUM,11.5,winter,2.7,72.475,-30.03333333,Galaxy,vB;L;iR;4*1nv ,,,
NGC1687,ESO361-13,CAELUM,13.9,winter,1.3,72.85,-32.06666667,Galaxy,vF;S;R;vglbM ,,,
NGC1701,ESO422-11,CAELUM,12.8,winter,1.2,73.975,-28.11666667,Galaxy,F;S;vlE;glbM;*10 sf ,,,
NGC1759,ESO305-1,CAELUM,13.1,winter,1.4,75.2,-37.33333333,Galaxy,vF;pL;vglbM,,,
PK118+2.1,Sh1-118,CAMELOPARDALIS,12.9,winter,2,1.9,64.96666667,Bright Nebula,,,,
Stock23,,CAMELOPARDALIS,99.9,winter,15,49.05,60.1,Open Cluster25,13''-pB;pL;nRi;scatt;17* at 100X ,,,
Czernik14,,CAMELOPARDALIS,99.9,winter,6,49.25,58.6,Open Cluster15,,,,
King6,,CAMELOPARDALIS,99.9,winter,7,52,56.45,Open Cluster35,13''-pB;pL;pRi;lC; 24* mags 10..13 at 100X ,,,
vdB15,LBN684,CAMELOPARDALIS,99.9,winter,40,52.375,58.9,Bright Nebula,,,,
vdB14,LBN681,CAMELOPARDALIS,99.9,winter,46,52.575,59.56666667,Bright Nebula,,,,
Berk10,,CAMELOPARDALIS,12,winter,12,54.9,66.51666667,Open Cluster50,13''-F;pL;nRi;C;10* at 165X ,,,
Tombaugh5,,CAMELOPARDALIS,8.4,winter,17,56.925,59.08333333,Open Cluster60,,,,
UGC2855,PGC13880,CAMELOPARDALIS,12.9,winter,4.4,57.1,70.13333333,Galaxy,,,,
Czernik17,,CAMELOPARDALIS,99.9,winter,5,58.075,61.96666667,Open Cluster15,,,,
Sh2-205,,CAMELOPARDALIS,99.9,winter,80,58.3,53.06666667,Bright Nebula,,,,
Kemble1,,CAMELOPARDALIS,5,winter,180,59.375,63.06666667,Asterism20,8X42binoc-19* in chain about 4 deg long incl CL 1502 ,,,
NGC1469,UGC2909,CAMELOPARDALIS,12.7,winter,1.9,60.125,68.58333333,Galaxy,vF;vS;R;B* nr ,,,
NGC1485,UGC2933,CAMELOPARDALIS,12.6,winter,2.1,61.275,71,Galaxy,eF;pS;R ,,,
NGC1501,PK144+6.1,CAMELOPARDALIS,12,winter,0.933333333,61.75,60.91666667,Planetary Nebula,pB;pS;vlE;1'Diam,B H ,,
NGC1502,OCL383,CAMELOPARDALIS,6.9,winter,8,61.95,62.33333333,Open Cluster45,Cl;pRi;cC;iF , H ,,
PK147+4.1,M2-2,CAMELOPARDALIS,13.7,winter,0.1,63.325,56.95,Planetary Nebula,,,,
B9,,CAMELOPARDALIS,79.9,winter,150,64.5,55.05,Dark Nebula,,,,
B8,LDN1392,CAMELOPARDALIS,79.9,winter,150,64.75,55.05,Dark Nebula,4''-huge dark oval with pretty good contrast ,,,
Mayer2,,CAMELOPARDALIS,99.9,winter,3,64.95,53.16666667,Open Cluster18,,,,
PK151+2.1,SH2-208,CAMELOPARDALIS,99.9,winter,4,64.95,53.1,Bright Nebula,,,,
NGC1530,IC381,CAMELOPARDALIS,11.4,winter,4.4,65.85,75.3,Galaxy,pB;L ,,,
PK146+7.1,M4-18,CAMELOPARDALIS,15.8,winter,0.066666667,66.45,60.11666667,Planetary Nebula,,,,
B11,,CAMELOPARDALIS,79.9,winter,3,66.65,55.03333333,Dark Nebula,,,,
B12,LDN1407,CAMELOPARDALIS,79.9,winter,24,67.5,54.28333333,Dark Nebula,4''-nothing at this location ,,,
NGC1569,UGC3056,CAMELOPARDALIS,11,winter,3.7,67.7,64.85,Galaxy,pB;S;lE;BNM;*9.5n1' ,,,
B13,,CAMELOPARDALIS,79.9,winter,11,67.825,54.88333333,Dark Nebula,,,,
NGC1560,IC2062,CAMELOPARDALIS,11.4,winter,9.8,68.2,71.88333333,Galaxy,vF;L;E;*9.3 sp ,,,
NGC1573,UGC3077?,CAMELOPARDALIS,11.7,winter,1.9,68.775,73.26666667,Galaxy,vF;S;*9.5f,,,
B21,,CAMELOPARDALIS,79.9,winter,10,69.475,55.35,Dark Nebula,,,,
UGC3137,PGC15967,CAMELOPARDALIS,14.2,winter,3.5,71.575,76.43333333,Galaxy,,,,
UGC3144,PGC16030,CAMELOPARDALIS,14.4,winter,2.1,71.95,74.91666667,Galaxy,,,,
NGC1573A,ZwG32821,CAMELOPARDALIS,14.5,winter,1.6,72.1,73.46666667,Galaxy,,,,
Berk13,,CAMELOPARDALIS,99.9,winter,7,73.95,52.81666667,Open Cluster,,,,
NGC1708,,CAMELOPARDALIS,99.9,winter,20,75.85,52.83333333,Open Cluster10,Cl;vL;pRi;lC;st L&S ,,,
Cr464,,CAMELOPARDALIS,4.2,winter,120,78.15,73.96666667,Open Cluster50,,,,
NGC1961,IC2133,CAMELOPARDALIS,11,winter,4.5,85.525,69.38333333,Galaxy,cF;pL;iF;mbM;er;* inv, H ,,
NGC2128,UGC3392,CAMELOPARDALIS,12.6,winter,1.5,91.15,57.63333333,Galaxy,vF;vS;vlE ,,,
NGC2146,3C120,CAMELOPARDALIS,10.6,winter,5.7,94.65,78.35,Galaxy,pB;2'l;lE ,,,
NGC2146A,UGC3439,CAMELOPARDALIS,12.9,winter,3,95.975,78.53333333,Galaxy,,,,
NGC2253,UGC3511,CAMELOPARDALIS,13.1,winter,1.4,100.925,65.2,Open Cluster,vF;* eS ,,,
NGC2256,UGC3519,CAMELOPARDALIS,12.5,winter,2.3,101.8,74.23333333,Galaxy,F;R;*9.5 3' sf ,,,
NGC2258,UGC3523,CAMELOPARDALIS,11.9,winter,2.3,101.95,74.48333333,Galaxy,F;2* 10-11 f ,,,
UGC3580,PGC19867,CAMELOPARDALIS,11.8,winter,3.4,103.875,69.58333333,Galaxy,,,,
NGC2314,UGC3677,CAMELOPARDALIS,12.2,winter,1.7,107.625,75.33333333,Galaxy,vF;S;R,,,
UGC3697,PGC20348,CAMELOPARDALIS,13.5,winter,3.5,107.85,71.83333333,Galaxy,,,,
NGC2268,UGC3653,CAMELOPARDALIS,11.5,winter,3.3,108.575,84.38333333,Galaxy,pF;pL;lE ,,,
UGC3730,PGC20460,CAMELOPARDALIS,12.5,winter,2.7,108.575,73.48333333,Galaxy,,,,
NGC2347,UGC3759,CAMELOPARDALIS,12.4,winter,1.8,109.025,64.71666667,Galaxy,vF;S;R;lbM,,,
UGC3826,PGC20927,CAMELOPARDALIS,13.5,winter,3.5,111.125,61.7,Galaxy,,,,
NGC2336,UGC3809,CAMELOPARDALIS,10.4,winter,6.8,111.775,80.18333333,Galaxy,pB;pL;R;2*11 nr,,,
NGC2363,UGC3847,CAMELOPARDALIS,15.5,winter,1.6,112.125,69.2,Galaxy,neb* or vFvS;2366 sf,,,
NGC2366,UGC3851,CAMELOPARDALIS,11.1,winter,7.8,112.225,69.21666667,Galaxy,vF;pL;mbM;vS*inv;curved tails ,,,
NGC2403,UGC3918,CAMELOPARDALIS,8.5,winter,23.4,114.2,65.6,Galaxy,!! cB;eL;vmE;vgmbMN ,BCH ,,
NGC2404,,CAMELOPARDALIS,99.9,winter,,114.275,65.61666667,Diffuse Nebula,vF;vS,,,
NGC2408,,CAMELOPARDALIS,99.9,winter,10,114.95,71.66666667,Asterism,Cl;vlC,,,
UGC3975,PGC21698,CAMELOPARDALIS,13.6,winter,1.4,116.2,72.8,Galaxy,,,,
UGC4013,Mrk10,CAMELOPARDALIS,13.3,winter,2,116.875,60.93333333,Galaxy,,,,
NGC2441,UGC4036,CAMELOPARDALIS,12.2,winter,2,117.975,73.01666667,Galaxy,vF;pS,,,
NGC2336A,UGC4066,CAMELOPARDALIS,14,winter,1.7,119.075,78.01666667,Galaxy,,,,
NGC2460,UGC4097,CAMELOPARDALIS,11.8,winter,2.2,119.225,60.35,Galaxy,F;S;R;S* in centre ,,,
NGC2523A,UGC4166,CAMELOPARDALIS,13.8,winter,1,121.025,74.05,Galaxy,,,,
UGC4173,PGC22783,CAMELOPARDALIS,14.8,winter,1.9,121.675,80.11666667,Galaxy,,,,
UGC4238,MCG+13-06-018,CAMELOPARDALIS,12.7,winter,2.4,122.875,76.43333333,Galaxy,,,,
NGC2523B,UGC4259,CAMELOPARDALIS,13.9,winter,2,123.225,73.56666667,Galaxy,,,,
NGC2523,UGC4271,CAMELOPARDALIS,11.9,winter,2.9,123.75,73.58333333,Galaxy,pB;pL;lE;lbM;* nr;Theta shape ,,,
NGC2523C,UGC4290,CAMELOPARDALIS,12.9,winter,1.5,124.425,73.31666667,Galaxy,,,,
NGC2544,UGC4327,CAMELOPARDALIS,12.9,winter,1.1,125.425,73.98333333,Galaxy,eeF;pS;R;sev B*around,,,
NGC2550,UGC4359,CAMELOPARDALIS,12.8,winter,1,126.15,74.01666667,Galaxy,eeF;pS;cE ,,,
NGC2551,UGC4362,CAMELOPARDALIS,12.1,winter,1.6,126.2,73.41666667,Galaxy,vF;S;F*in centre,,,
UGC4390,PGC23731,CAMELOPARDALIS,14.2,winter,2.3,126.95,73.51666667,Galaxy,,,,
NGC2550A,UGC4397,CAMELOPARDALIS,12.7,winter,1.6,127.175,73.75,Galaxy,,,,
NGC2591,UGC4472,CAMELOPARDALIS,12.3,winter,3,129.35,78.03333333,Galaxy,F;S;E;lbM ,,,
NGC2633,UGC4574,CAMELOPARDALIS,12.2,winter,2.3,132.025,74.1,Galaxy,F;S;lE,,,
NGC2634,UGC4581,CAMELOPARDALIS,12,winter,2,132.1,73.96666667,Galaxy,F;S;lE,,,
NGC2636,UGC4583,CAMELOPARDALIS,13.8,winter,0.3,132.1,73.66666667,Galaxy,vF;S;2*11-12 f ,,,
NGC2634A,UGC4585,CAMELOPARDALIS,13.6,winter,1.8,132.15,73.93333333,Galaxy,,,,
NGC2646,UGC4604,CAMELOPARDALIS,12.1,winter,1.5,132.6,73.46666667,Galaxy,vF;S;2 F* 2'.5 sf ,,,
MCG+13-07-007,,CAMELOPARDALIS,12,winter,0.9,133.3,76.5,Galaxy,Inner Regions Very Black--MCG ,,,
NGC2653,,CAMELOPARDALIS,99.9,winter,,133.725,78.4,2 Star,vF;vS;F* close n;2655 s ,,,
NGC2655,UGC4637,CAMELOPARDALIS,10.1,winter,4.9,133.9,78.21666667,Galaxy,vB;cL;lE 90;gsvmbM;diff ,B H ,,
NGC2715,UGC4759,CAMELOPARDALIS,11.2,winter,4.8,137.025,78.08333333,Galaxy,pB;L;E,,,
NGC2732,UGC4818,CAMELOPARDALIS,11.9,winter,2.1,138.35,79.18333333,Galaxy,pB;S;E 45 deg;*13 nf;lenticular,,,
NGC2748,UGC4825,CAMELOPARDALIS,11.7,winter,3.1,138.425,76.48333333,Galaxy,pB;pL;E;vglbM ,,,
UGC4841,MCG+12-09-032,CAMELOPARDALIS,12.4,winter,2.8,138.7,74.23333333,Galaxy,,,,
NGC2760,MCG+13-07-027,CAMELOPARDALIS,14,winter,0.5,141.05,76.53333333,Galaxy,vF;S;R;nearly bet *8 & *9,,,
NGC3901,UGC6675,CAMELOPARDALIS,13.7,winter,1.8,175.7,77.36666667,Galaxy,pF;pL;r;place doubtful ,,,
NGC4127,UGC7122,CAMELOPARDALIS,12.6,winter,2.5,182.1,76.8,Galaxy,F;pL;vlE;glbM ,,,
NGC5295,MCG13-10-9,CAMELOPARDALIS,14.9,winter,0.6,204.675,79.46666667,Galaxy,vF;vS;R ,,,
NGC5640,ZwG353.35,CAMELOPARDALIS,15.4,winter,0.9,215.175,80.11666667,Galaxy,eF;S;lE ,,,
NGC6897,MCG-2-52-1,CANCER,15,spring,0.9,305.25,-11.75,Galaxy,vF;S ,,,
NGC6898,MCG-2-52-2,CANCER,14,spring,1.2,305.275,-11.63333333,Galaxy,F;S;iR,,,
NGC6903,ESO596-29,CANCER,11.9,spring,2.6,305.925,-18.66666667,Galaxy,Cl;E;bM*17;*10 att N,,,
NGC6907,ESO528-3,CANCER,11.2,spring,3.4,306.275,-23.18333333,Galaxy,cF;cL;vlE;vglbM;.05t p,,,
NGC6908,,CANCER,15.5,spring,0.5,306.275,-23.18333333,Galaxy,eF;vS;lE;6907 p,,,
NGC6912,ESO596-38,CANCER,13.1,spring,1.4,306.725,-17.38333333,Galaxy,vF;2*14;15 np;*8f ,,,
NGC6924,ESO528-16,CANCER,12.8,spring,2,308.325,-24.51666667,Galaxy,vF;pS;R;sbMN ,,,
NGC6931,MCG-2-52-16,CANCER,14,spring,1,308.425,-10.63333333,Galaxy,eF;pS;E120;gbM ,,,
NGC6936,ESO528-22,CANCER,12.8,spring,1.8,308.975,-24.71666667,Galaxy,vF;vS;R;slBM ,,,
NGC6993,ESO529-11,CANCER,13.8,spring,1.2,313.475,-24.53333333,Galaxy,vF;vS;R;sbMN ,,,
NGC6986,ESO598-7,CANCER,13.6,spring,1,314.125,-17.43333333,Galaxy,vF;vS;R;glbMN ,,,
NGC7019,ESO529-22,CANCER,14.9,spring,0.6,316.6,-23.58333333,Galaxy,vF;vS;R;sbMN ,,,
NGC7016,ESO529-25,CANCER,15,spring,0.7,316.825,-24.53333333,Galaxy,vF;eS;R;bMN;0.0666667t of 3,,,
NGC7017,ESO529-26,CANCER,15,spring,0.6,316.825,-24.51666667,Galaxy,eF;vS;R;bMN;2nd of 3,,,
NGC7018,ESO529-27,CANCER,14,spring,1.3,316.85,-24.56666667,Galaxy,vF;vS;vlE;glbM;3rd of 3 ,,,
NGC7035,ESO530-15,CANCER,15,spring,0.7,317.7,-22.86666667,Galaxy,eF;S;iR ,,,
NGC7030,ESO598-28,CANCER,13.7,spring,0.9,317.8,-19.51666667,Galaxy,vF;vS;iR;bMN ,,,
NGC7073,MCG-2-54-10,CANCER,14,spring,0.9,322.35,-10.51666667,Galaxy,vF;vS;iR ,,,
NGC7103,ESO531-15,CANCER,15,spring,1.4,324.975,-21.53333333,Galaxy,vF;vS;R;gbM;0.0666667t of 2,,,
NGC7104,ESO531-18,CANCER,15,spring,0.7,325.025,-21.56666667,Galaxy,vF;vS;iR;gbMN;2nd of 2 ,,,
NGC7105,,CANCER,99.9,spring,,325.075,-9.616666667,2 Star,F;vS;E130;smbMN;* np,,,
NGC7099,M30,CANCER,6.9,spring,8.9,325.1,-22.81666667,Globular Clu.,!;B;L;lE;gpmbM;st 12...16, M,,
NGC7122,,CANCER,99.9,spring,,326.45,-7.166666667,2 Star,nebulous10-11 or vS Cl,,,
Pal12,,CANCER,11.7,spring,2.9,326.625,-20.75,Globular Clu.,13''-eF; S; R at 100X; triangle of 11mto SW,,,
NGC7131,MCG-2-55-2,CANCER,14,spring,1.7,326.9,-12.81666667,Galaxy,vF;S;vlE;vgbM ,,,
NGC7134,,CANCER,99.9,spring,,327.225,-11.03333333,Asterism,pF;vS;*11n,,,
NGC7136,,CANCER,99.9,spring,,327.425,-10.2,2 Star,eF;vS;R;neb?;*9.5 f 2' ,,,
NGC7158,,CANCER,99.9,spring,,329.375,-10.4,3 Star,vF neb *;*9.5 nf 3' ,,,
NGC2191,ESO160-14,CANES VENATICI,12.4,spring,1.7,92.1,-51.48333333,Galaxy,pB;vS;E;vsbM;*9 p 0.0833333,,,
NGC2369,ESO122-18,CANES VENATICI,12.3,spring,3.2,109.15,-61.65,Galaxy,pB;pL;iE;glbM ,,,
NGC2369A,ESO88-8,CANES VENATICI,12.9,spring,1.8,109.675,-61.06666667,Galaxy,,,,
NGC2381,ESO88-10,CANES VENATICI,13.4,spring,1.6,110,-62.93333333,Galaxy,vF;vS;R;am st ,,,
